cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
v661,864691136619341965,8,common + ancestry,0.6842755323357402,0.6072429111142812,7.0,24.0,0.1875,1.0,0.4881425447937294
v661,864691136619341965,8,common + depth bins,0.6228364862160498,0.5308135451028212,8.0,29.0,0.2265625,1.0,0.426703498674039
v661,864691136619341965,8,common + random routes,0.35610874520846936,0.19900774031925952,3.815,21.83,0.170546875,1.0,0.15997575766645855
v661,864691136619341965,8,common + shuffled routes,0.5197612013200515,0.4025892451893015,7.035,24.0,0.1875,1.0,0.32362821377804074
v661,864691136619341965,8,common + surrogate ancestry,0.6583691604479002,0.5750157249176163,7.04,24.655,0.1926171875,1.0,0.46223617290588925
v661,864691136619341965,8,common-constrained SVD,0.9102949105478164,0.8884080475228211,8.0,128.0,1.0,1.0,0.7141619230058056
v661,864691136619341965,16,common + ancestry,0.978866092061965,0.9737096962426488,15.0,36.0,0.140625,1.0,0.7827331045199541
v661,864691136619341965,16,common + depth bins,0.9584534328979518,0.9483166164823568,15.0,30.0,0.1171875,1.0,0.762320445355941
v661,864691136619341965,16,common + random routes,0.5166610861366643,0.3987327426393237,6.695,29.01,0.1133203125,1.0,0.3205280985946535
v661,864691136619341965,16,common + shuffled routes,0.7905338160806558,0.7394268197685357,11.815,36.0,0.140625,1.0,0.594400828538645
v661,864691136619341965,16,common + surrogate ancestry,0.9025304042420879,0.8787491037107259,11.795,36.68,0.14328125,1.0,0.706397416700077
v661,864691136619341965,16,common-constrained SVD,1.0,1.0,16.0,256.0,1.0,1.0,0.8038670124579894
v661,864691136663284190,1,common + ancestry,0.2555892995310234,3.209032204088381e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136663284190,1,common + depth bins,0.2555892995310234,3.209032204088381e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136663284190,1,common + random routes,0.2555892995310234,3.209032204088381e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136663284190,1,common + shuffled routes,0.2555892995310234,3.209032204088381e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136663284190,1,common + surrogate ancestry,0.2555892995310234,3.209032204088381e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136663284190,1,common-constrained SVD,0.2555892995310234,3.209032204088381e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136663284190,2,common + ancestry,0.3722517951339399,0.1567179186562194,2.0,21.0,0.525,1.0,0.1166624956029163
v661,864691136663284190,2,common + depth bins,0.4755441590185427,0.2954751447674628,2.0,29.0,0.725,1.0,0.2199548594875192
v661,864691136663284190,2,common + random routes,0.2836430420651107,0.03768583997571969,1.555,20.875,0.521875,1.0,0.028053742534087142
v661,864691136663284190,2,common + shuffled routes,0.3023356621141867,0.0627964678015955,2.0,21.0,0.525,1.0,0.04674636258316317
v661,864691136663284190,2,common + surrogate ancestry,0.4284723438572792,0.23224148204390388,2.0,21.84,0.546,1.0,0.17288304432625565
v661,864691136663284190,2,common-constrained SVD,0.6452067211250567,0.5233904098215881,2.0,40.0,1.0,1.0,0.3896174215940332
v661,864691136663284190,4,common + ancestry,0.7018116823833548,0.599430371663401,4.0,25.0,0.3125,1.0,0.4462223828523312
v661,864691136663284190,4,common + depth bins,0.6574150426994595,0.5397903911312488,4.0,34.0,0.425,1.0,0.4018257431684359
v661,864691136663284190,4,common + random routes,0.34944445646675015,0.12607980631739737,2.445,23.655,0.2956875,1.0,0.09385515693572657
v661,864691136663284190,4,common + shuffled routes,0.41169924780035666,0.20970943616337634,3.99,25.0,0.3125,1.0,0.15610994826933303
v661,864691136663284190,4,common + surrogate ancestry,0.7073163934695432,0.6068250948756284,3.96,24.77,0.309625,1.0,0.4517270939385196
v661,864691136663284190,4,common-constrained SVD,0.8127826262459639,0.7485025757473798,4.0,80.0,1.0,1.0,0.5571933267149403
v661,864691136663284190,8,common + ancestry,0.831098195228449,0.7731066941069716,7.0,30.0,0.1875,1.0,0.5755088956974255
v661,864691136663284190,8,common + depth bins,0.797367921616178,0.7277953174824537,8.0,37.0,0.23125,1.0,0.5417786220851544
v661,864691136663284190,8,common + random routes,0.46303268889140065,0.2786679305250293,4.665,28.385,0.17740625000000002,1.0,0.20744338936037704
v661,864691136663284190,8,common + shuffled routes,0.5866024357220645,0.4446646669405795,7.635,30.0,0.1875,1.0,0.3310131361910409
v661,864691136663284190,8,common + surrogate ancestry,0.8467243909977508,0.7940980578252218,7.29,31.665,0.19790624999999998,1.0,0.5911350914667272
v661,864691136663284190,8,common-constrained SVD,0.9073010425366552,0.8754733678533304,8.0,160.0,1.0,1.0,0.6517117430056316
v661,864691136663284190,16,common + ancestry,0.9627932006224794,0.9500184517040384,13.0,40.0,0.125,1.0,0.7072039010914559
v661,864691136663284190,16,common + depth bins,0.925903805170894,0.9004632862176407,16.0,38.0,0.11875,1.0,0.6703145056398705
v661,864691136663284190,16,common + random routes,0.6426415058716357,0.5199444420892532,8.51,37.275,0.116484375,1.0,0.38705220634061205
v661,864691136663284190,16,common + shuffled routes,0.786143265004896,0.71271673706413,13.155,40.0,0.125,1.0,0.5305539654738723
v661,864691136663284190,16,common + surrogate ancestry,0.9496395378030347,0.9323485514579002,13.275,43.075,0.134609375,1.0,0.6940502382720112
v661,864691136663284190,16,common-constrained SVD,0.994577328093534,0.9927154836664092,16.0,320.0,1.0,1.0,0.7389880285625106
v661,864691136673975943,1,common + ancestry,0.2236963901298664,3.572498603607001e-33,1.0,28.0,1.0,1.0,0.0
v661,864691136673975943,1,common + depth bins,0.2236963901298664,3.572498603607001e-33,1.0,28.0,1.0,1.0,0.0
v661,864691136673975943,1,common + random routes,0.2236963901298664,3.572498603607001e-33,1.0,28.0,1.0,1.0,0.0
v661,864691136673975943,1,common + shuffled routes,0.2236963901298664,3.572498603607001e-33,1.0,28.0,1.0,1.0,0.0
v661,864691136673975943,1,common + surrogate ancestry,0.2236963901298664,3.572498603607001e-33,1.0,28.0,1.0,1.0,0.0
v661,864691136673975943,1,common-constrained SVD,0.2236963901298664,3.572498603607001e-33,1.0,28.0,1.0,1.0,0.0
v661,864691136673975943,2,common + ancestry,0.3007963371978678,0.0993167442321945,2.0,29.0,0.5178571428571429,1.0,0.0770999470680013
v661,864691136673975943,2,common + depth bins,0.2509563543387768,0.0351150810872445,2.0,41.0,0.7321428571428571,1.0,0.0272599642089103
v661,864691136673975943,2,common + random routes,0.2615795773026239,0.04879944739545237,1.845,30.185,0.5390178571428571,1.0,0.037883187172757404
v661,864691136673975943,2,common + shuffled routes,0.25144466161496076,0.03574409693874312,2.0,29.0,0.5178571428571429,1.0,0.027748271485094286
v661,864691136673975943,2,common + surrogate ancestry,0.27395155942726507,0.06473648796481274,2.0,36.155,0.645625,1.0,0.05025516929739859
v661,864691136673975943,2,common-constrained SVD,0.308364567495869,0.1090658040095504,2.0,56.0,1.0,1.0,0.0846681773660025
v661,864691136673975943,4,common + ancestry,0.4191991994895119,0.2518380783935175,4.0,31.0,0.2767857142857143,1.0,0.1955028093596454
v661,864691136673975943,4,common + depth bins,0.3118405998941751,0.1135434753150948,4.0,48.0,0.4285714285714285,1.0,0.0881442097643086
v661,864691136673975943,4,common + random routes,0.3390560193255343,0.14860117578864032,3.55,35.32,0.31535714285714284,1.0,0.11535962919566779
v661,864691136673975943,4,common + shuffled routes,0.30754024117459333,0.10800394327517408,3.885,31.0,0.2767857142857143,1.0,0.08384385104472683
v661,864691136673975943,4,common + surrogate ancestry,0.37969914846500685,0.200955858444659,3.99,39.525,0.3529017857142857,1.0,0.1560027583351404
v661,864691136673975943,4,common-constrained SVD,0.4641625921758591,0.3097579336082434,4.0,112.0,1.0,1.0,0.2404662020459926
v661,864691136673975943,8,common + ancestry,0.6024122474386393,0.487845029307705,8.0,37.0,0.1651785714285714,1.0,0.3787158573087728
v661,864691136673975943,8,common + depth bins,0.4231455553740036,0.2569215996271131,8.0,52.0,0.2321428571428571,1.0,0.1994491652441371
v661,864691136673975943,8,common + random routes,0.4801803893296187,0.33039135196429004,6.95,47.08,0.21017857142857138,1.0,0.25648399919975223
v661,864691136673975943,8,common + shuffled routes,0.4203073023863467,0.25326548757047634,7.61,37.0,0.1651785714285714,1.0,0.19661091225648025
v661,864691136673975943,8,common + surrogate ancestry,0.5497290355431113,0.41998084418000603,7.725,54.025,0.24118303571428565,1.0,0.32603264541324484
v661,864691136673975943,8,common-constrained SVD,0.6973562555677822,0.6101477043461814,8.0,224.0,1.0,1.0,0.4736598654379158
v661,864691136673975943,16,common + ancestry,0.8195636661081668,0.7675698894121872,15.0,94.0,0.2098214285714285,1.0,0.5958672759783004
v661,864691136673975943,16,common + depth bins,0.6520571544978097,0.5517954044289488,16.0,54.0,0.1205357142857142,1.0,0.4283607643679432
v661,864691136673975943,16,common + random routes,0.7202338026959006,0.6396175494393216,13.26,69.36,0.15482142857142853,1.0,0.4965374125660342
v661,864691136673975943,16,common + shuffled routes,0.6410553128592299,0.5376233182777324,14.165,94.0,0.2098214285714285,1.0,0.4173589227293635
v661,864691136673975943,16,common + surrogate ancestry,0.7614748162751315,0.6927424004059811,13.935,100.62,0.22459821428571425,1.0,0.5377784261452649
v661,864691136673975943,16,common-constrained SVD,0.9593010418489816,0.9475734008787786,16.0,448.0,1.0,1.0,0.735604651719115
v661,864691136953057759,1,common + ancestry,0.2372104601588264,1.3575317997562806e-32,1.0,47.0,1.0,1.0,-8.326672684688674e-17
v661,864691136953057759,1,common + depth bins,0.2372104601588264,1.3575317997562806e-32,1.0,47.0,1.0,1.0,-8.326672684688674e-17
v661,864691136953057759,1,common + random routes,0.2372104601588264,1.3575317997562806e-32,1.0,47.0,1.0,1.0,-8.326672684688674e-17
v661,864691136953057759,1,common + shuffled routes,0.2372104601588264,1.3575317997562806e-32,1.0,47.0,1.0,1.0,-8.326672684688674e-17
v661,864691136953057759,1,common + surrogate ancestry,0.2372104601588264,1.3575317997562806e-32,1.0,47.0,1.0,1.0,-8.326672684688674e-17
v661,864691136953057759,1,common-constrained SVD,0.2372104601588264,1.3575317997562806e-32,1.0,47.0,1.0,1.0,-8.326672684688674e-17
v661,864691136953057759,2,common + ancestry,0.2636027305226419,0.0345996752515913,2.0,49.0,0.5212765957446809,1.0,0.0263922703638154
v661,864691136953057759,2,common + depth bins,0.3007512479369745,0.0833005494430067,2.0,70.0,0.7446808510638298,1.0,0.0635407877781479
v661,864691136953057759,2,common + random routes,0.2718854364481203,0.04545811718460882,1.79,49.045,0.5217553191489361,1.0,0.0346749762892938
v661,864691136953057759,2,common + shuffled routes,0.258777438732387,0.028273825802660146,2.0,49.0,0.5212765957446809,1.0,0.02156697857356051
v661,864691136953057759,2,common + surrogate ancestry,0.38135144382746206,0.1889656007850454,2.0,57.24,0.608936170212766,1.0,0.14414098366863554
v661,864691136953057759,2,common-constrained SVD,0.4889799318513589,0.33006413767152,2.0,94.0,1.0,1.0,0.2517694716925324
v661,864691136953057759,4,common + ancestry,0.5363704159148622,0.392192000716641,4.0,63.0,0.3351063829787234,1.0,0.2991599557560357
v661,864691136953057759,4,common + depth bins,0.4743934337274868,0.3109415653733873,4.0,82.0,0.4361702127659574,1.0,0.2371829735686603
v661,864691136953057759,4,common + random routes,0.32894190090442393,0.12025786400361181,3.34,53.585,0.2850265957446808,1.0,0.09173144074559735
v661,864691136953057759,4,common + shuffled routes,0.3054009971719647,0.08939626653419604,4.0,63.0,0.3351063829787234,1.0,0.06819053701313817
v661,864691136953057759,4,common + surrogate ancestry,0.4797108536289088,0.31791258375223047,3.975,72.49,0.38558510638297866,1.0,0.24250039347008234
v661,864691136953057759,4,common-constrained SVD,0.5640480365892385,0.4284767414331161,4.0,188.0,1.0,1.0,0.326837576430412
v661,864691136953057759,8,common + ancestry,0.6302472752479714,0.5152624604304119,8.0,94.0,0.25,1.0,0.3930368150891449
v661,864691136953057759,8,common + depth bins,0.5574123273174724,0.4197774752198592,8.0,88.0,0.2340425531914893,1.0,0.3202018671586458
v661,864691136953057759,8,common + random routes,0.4335603360558988,0.25741028900049673,6.645,62.91,0.167313829787234,1.0,0.19634987589707226
v661,864691136953057759,8,common + shuffled routes,0.3934669358453138,0.20484873942951917,8.0,94.0,0.25,1.0,0.15625647568648726
v661,864691136953057759,8,common + surrogate ancestry,0.5739336954360077,0.4414366187392831,7.72,95.185,0.2531515957446808,1.0,0.3367232352771811
v661,864691136953057759,8,common-constrained SVD,0.6702559317424005,0.5677129128877959,8.0,376.0,1.0,1.0,0.433045471583574
v661,864691136953057759,16,common + ancestry,0.749749726061972,0.6719274965541154,16.0,105.0,0.139627659574468,1.0,0.5125392659031455
v661,864691136953057759,16,common + depth bins,0.6569732378604981,0.5502995987452503,16.0,91.0,0.1210106382978723,1.0,0.4197627777016716
v661,864691136953057759,16,common + random routes,0.583700898737207,0.4542412034786503,12.645,79.255,0.10539228723404252,1.0,0.34649043857838047
v661,864691136953057759,16,common + shuffled routes,0.5262873257937684,0.37897329543235864,15.655,105.0,0.139627659574468,1.0,0.28907686563494184
v661,864691136953057759,16,common + surrogate ancestry,0.7086082001163705,0.617991877622886,15.175,115.355,0.15339760638297867,1.0,0.4713977399575439
v661,864691136953057759,16,common-constrained SVD,0.8194537901565766,0.7633079631886192,16.0,752.0,1.0,1.0,0.5822433299977501
v661,864691137197373249,1,common + ancestry,0.2951746730266407,3.787017277755247e-33,1.0,20.0,1.0,1.0,5.551115123125783e-17
v661,864691137197373249,1,common + depth bins,0.2951746730266407,3.787017277755247e-33,1.0,20.0,1.0,1.0,5.551115123125783e-17
v661,864691137197373249,1,common + random routes,0.2951746730266407,3.787017277755247e-33,1.0,20.0,1.0,1.0,5.551115123125783e-17
v661,864691137197373249,1,common + shuffled routes,0.2951746730266407,3.787017277755247e-33,1.0,20.0,1.0,1.0,5.551115123125783e-17
v661,864691137197373249,1,common + surrogate ancestry,0.2951746730266407,3.787017277755247e-33,1.0,20.0,1.0,1.0,5.551115123125783e-17
v661,864691137197373249,1,common-constrained SVD,0.2951746730266407,3.787017277755247e-33,1.0,20.0,1.0,1.0,5.551115123125783e-17
v661,864691137197373249,2,common + ancestry,0.5797064182033033,0.4036911477039148,2.0,28.0,0.7,1.0,0.2845317451766626
v661,864691137197373249,2,common + depth bins,0.4785624526086904,0.2601889752877472,2.0,29.0,0.725,1.0,0.1833877795820498
v661,864691137197373249,2,common + random routes,0.33925779043510423,0.06254474083353952,1.41,21.315,0.532875,1.0,0.044083117408463574
v661,864691137197373249,2,common + shuffled routes,0.39585963236960153,0.1428509383669842,2.0,28.0,0.7,1.0,0.1006849593429609
v661,864691137197373249,2,common + surrogate ancestry,0.44272829736548763,0.209347789717585,2.0,24.52,0.613,1.0,0.147553624338847
v661,864691137197373249,2,common-constrained SVD,0.6118144886536391,0.4492457968085565,2.0,40.0,1.0,1.0,0.3166398156269984
v661,864691137197373249,4,common + ancestry,0.6541605066957593,0.5093259562772314,4.0,36.0,0.45,1.0,0.3589858336691187
v661,864691137197373249,4,common + depth bins,0.5458796049557698,0.3556979613739182,4.0,34.0,0.425,1.0,0.2507049319291292
v661,864691137197373249,4,common + random routes,0.41395672651856086,0.16852693702422794,2.165,23.78,0.29725,1.0,0.11878205349192024
v661,864691137197373249,4,common + shuffled routes,0.5157258909684199,0.3129161360997964,4.0,36.0,0.45,1.0,0.22055121794177926
v661,864691137197373249,4,common + surrogate ancestry,0.6159957695300666,0.4551781614901478,3.86,29.385,0.36731250000000004,1.0,0.320821096503426
v661,864691137197373249,4,common-constrained SVD,0.7797843110745067,0.6875599095294472,4.0,80.0,1.0,1.0,0.4846096380478661
v661,864691137197373249,8,common + ancestry,0.8943973879917134,0.8501719391075764,8.0,44.0,0.275,1.0,0.5992227149650728
v661,864691137197373249,8,common + depth bins,0.772972310342924,0.6778951025611244,8.0,37.0,0.23125,1.0,0.4777976373162834
v661,864691137197373249,8,common + random routes,0.5419345898758172,0.35010080853479797,3.7,28.4,0.1775,1.0,0.24675991684917656
v661,864691137197373249,8,common + shuffled routes,0.6756968063579905,0.5398814695910219,7.77,44.0,0.275,1.0,0.38052213333134977
v661,864691137197373249,8,common + surrogate ancestry,0.8143328776689086,0.7365771131857904,7.075,38.175,0.23859375,1.0,0.519158204642268
v661,864691137197373249,8,common-constrained SVD,0.9440875929368548,0.9206719666229322,8.0,160.0,1.0,1.0,0.6489129199102142
v661,864691137197373249,16,common + ancestry,0.9887270517934288,0.9840060398297842,12.0,72.0,0.225,1.0,0.6935523787667881
v661,864691137197373249,16,common + depth bins,0.8963774867173265,0.852981285834823,16.0,38.0,0.11875,1.0,0.601202813690686
v661,864691137197373249,16,common + random routes,0.7429227155159351,0.6352610006396922,6.545,39.17,0.12240625,1.0,0.44774804248929456
v661,864691137197373249,16,common + shuffled routes,0.8407941605650077,0.7741201495714555,13.055,72.0,0.225,1.0,0.545619487538367
