variant,forward,trained_rule,delivered_rule,block,relation,seed,cosine,defined
separable,current,broadcast,broadcast,terminal,within,2026092200,0.5145688306959906,4
separable,current,broadcast,broadcast,terminal,within,2026092201,0.44830607515475956,4
separable,current,broadcast,broadcast,terminal,within,2026092202,0.5355973471473301,4
separable,current,broadcast,broadcast,terminal,within,2026092203,0.49396165488059246,4
separable,current,broadcast,broadcast,terminal,within,2026092204,0.6194569314502394,4
separable,current,broadcast,broadcast,terminal,within,2026092205,0.4787871028221931,4
separable,current,broadcast,broadcast,terminal,within,2026092206,0.512040695373281,4
separable,current,broadcast,broadcast,terminal,within,2026092207,0.48995652530305495,4
separable,current,broadcast,broadcast,terminal,within,2026092208,0.47201968042158937,4
separable,current,broadcast,broadcast,terminal,within,2026092209,0.5156535353077679,4
separable,current,broadcast,broadcast,terminal,within,2026092210,0.4517787526771016,4
separable,current,broadcast,broadcast,terminal,within,2026092211,0.5057715771673819,4
separable,current,broadcast,broadcast,terminal,within,2026092212,0.5021442972887198,4
separable,current,broadcast,broadcast,terminal,within,2026092213,0.46696292955152224,4
separable,current,broadcast,broadcast,terminal,within,2026092214,0.4979685738108611,4
separable,current,broadcast,broadcast,terminal,within,2026092215,0.5036442801472154,4
separable,current,broadcast,broadcast,terminal,within,2026092216,0.4127269844722076,4
separable,current,broadcast,broadcast,terminal,within,2026092217,0.5364105778813335,4
separable,current,broadcast,broadcast,terminal,within,2026092218,0.44209037580888155,4
separable,current,broadcast,broadcast,terminal,within,2026092219,0.4968430082676544,4
separable,current,broadcast,exact,proximal,cross,2026092200,0.8552073768440023,12
separable,current,broadcast,exact,proximal,cross,2026092201,-0.29899549576775997,12
separable,current,broadcast,exact,proximal,cross,2026092202,-0.21102705339779837,12
separable,current,broadcast,exact,proximal,cross,2026092203,-0.05456045923674011,12
separable,current,broadcast,exact,proximal,cross,2026092204,-0.043580966527497954,12
separable,current,broadcast,exact,proximal,cross,2026092205,-0.29656132253538675,12
separable,current,broadcast,exact,proximal,cross,2026092206,-0.06861859976524998,12
separable,current,broadcast,exact,proximal,cross,2026092207,-0.26153123947160817,12
separable,current,broadcast,exact,proximal,cross,2026092208,-0.029201819052776152,12
separable,current,broadcast,exact,proximal,cross,2026092209,0.902117388843688,12
separable,current,broadcast,exact,proximal,cross,2026092210,0.09005616787931343,12
separable,current,broadcast,exact,proximal,cross,2026092211,0.2532854699789549,12
separable,current,broadcast,exact,proximal,cross,2026092212,-0.20171590237489692,12
separable,current,broadcast,exact,proximal,cross,2026092213,0.007106678674934086,12
separable,current,broadcast,exact,proximal,cross,2026092214,-0.2562641205832232,12
separable,current,broadcast,exact,proximal,cross,2026092215,0.8959177826682891,12
separable,current,broadcast,exact,proximal,cross,2026092216,-0.0457886769812168,12
separable,current,broadcast,exact,proximal,cross,2026092217,-0.10936777937676447,12
separable,current,broadcast,exact,proximal,cross,2026092218,-0.2724474110727557,12
separable,current,broadcast,exact,proximal,cross,2026092219,0.03176634793871815,12
separable,current,broadcast,exact,proximal,within,2026092200,1.0,4
separable,current,broadcast,exact,proximal,within,2026092201,1.0,4
separable,current,broadcast,exact,proximal,within,2026092202,1.0000000000000002,4
separable,current,broadcast,exact,proximal,within,2026092203,1.0,4
separable,current,broadcast,exact,proximal,within,2026092204,1.0,4
separable,current,broadcast,exact,proximal,within,2026092205,0.9999999999999998,4
separable,current,broadcast,exact,proximal,within,2026092206,0.9999999999999999,4
separable,current,broadcast,exact,proximal,within,2026092207,0.9999999999999999,4
separable,current,broadcast,exact,proximal,within,2026092208,0.9999999999999999,4
separable,current,broadcast,exact,proximal,within,2026092209,1.0000000000000002,4
separable,current,broadcast,exact,proximal,within,2026092210,1.0,4
separable,current,broadcast,exact,proximal,within,2026092211,1.0,4
separable,current,broadcast,exact,proximal,within,2026092212,1.0,4
separable,current,broadcast,exact,proximal,within,2026092213,1.0,4
separable,current,broadcast,exact,proximal,within,2026092214,1.0,4
separable,current,broadcast,exact,proximal,within,2026092215,0.9999999999999999,4
separable,current,broadcast,exact,proximal,within,2026092216,0.9999999999999999,4
separable,current,broadcast,exact,proximal,within,2026092217,1.0,4
separable,current,broadcast,exact,proximal,within,2026092218,0.9999999999999999,4
separable,current,broadcast,exact,proximal,within,2026092219,1.0,4
separable,current,broadcast,exact,readout,cross,2026092200,0.962146650667307,12
separable,current,broadcast,exact,readout,cross,2026092201,-0.321418672335977,12
separable,current,broadcast,exact,readout,cross,2026092202,-0.32296422252791146,12
separable,current,broadcast,exact,readout,cross,2026092203,-0.014936146911357473,12
separable,current,broadcast,exact,readout,cross,2026092204,0.003528923061542085,12
separable,current,broadcast,exact,readout,cross,2026092205,-0.3266043197252693,12
separable,current,broadcast,exact,readout,cross,2026092206,0.013867941826398536,12
separable,current,broadcast,exact,readout,cross,2026092207,-0.3132684684546176,12
separable,current,broadcast,exact,readout,cross,2026092208,0.0010699324372080061,12
separable,current,broadcast,exact,readout,cross,2026092209,0.9698475677673112,12
separable,current,broadcast,exact,readout,cross,2026092210,0.007764977587577715,12
separable,current,broadcast,exact,readout,cross,2026092211,6.711337032026347e-05,12
separable,current,broadcast,exact,readout,cross,2026092212,-0.2998152966700378,12
separable,current,broadcast,exact,readout,cross,2026092213,0.003960925960990291,12
separable,current,broadcast,exact,readout,cross,2026092214,-0.3266432505310979,12
separable,current,broadcast,exact,readout,cross,2026092215,0.9689178699656379,12
separable,current,broadcast,exact,readout,cross,2026092216,-0.005864012728886259,12
separable,current,broadcast,exact,readout,cross,2026092217,-0.07138018235735377,12
separable,current,broadcast,exact,readout,cross,2026092218,-0.3160596528955461,12
separable,current,broadcast,exact,readout,cross,2026092219,0.0021985519076942648,12
separable,current,broadcast,exact,readout,within,2026092200,0.9999999999999999,4
separable,current,broadcast,exact,readout,within,2026092201,1.0,4
separable,current,broadcast,exact,readout,within,2026092202,1.0,4
separable,current,broadcast,exact,readout,within,2026092203,0.9999999999999998,4
separable,current,broadcast,exact,readout,within,2026092204,0.9999999999999998,4
separable,current,broadcast,exact,readout,within,2026092205,1.0,4
separable,current,broadcast,exact,readout,within,2026092206,1.0,4
separable,current,broadcast,exact,readout,within,2026092207,1.0,4
separable,current,broadcast,exact,readout,within,2026092208,0.9999999999999998,4
separable,current,broadcast,exact,readout,within,2026092209,1.0,4
separable,current,broadcast,exact,readout,within,2026092210,1.0,4
separable,current,broadcast,exact,readout,within,2026092211,1.0,4
separable,current,broadcast,exact,readout,within,2026092212,1.0,4
separable,current,broadcast,exact,readout,within,2026092213,1.0,4
separable,current,broadcast,exact,readout,within,2026092214,1.0,4
separable,current,broadcast,exact,readout,within,2026092215,1.0,4
separable,current,broadcast,exact,readout,within,2026092216,1.0,4
separable,current,broadcast,exact,readout,within,2026092217,0.9999999999999999,4
separable,current,broadcast,exact,readout,within,2026092218,1.0,4
separable,current,broadcast,exact,readout,within,2026092219,0.9999999999999999,4
separable,current,broadcast,exact,soma,cross,2026092200,0.40050479300282427,12
separable,current,broadcast,exact,soma,cross,2026092201,-0.1880984516930276,12
separable,current,broadcast,exact,soma,cross,2026092202,0.10993988313222906,12
separable,current,broadcast,exact,soma,cross,2026092203,0.07523075262429192,12
separable,current,broadcast,exact,soma,cross,2026092204,-0.04405127070207913,12
separable,current,broadcast,exact,soma,cross,2026092205,-0.11455211990216395,12
separable,current,broadcast,exact,soma,cross,2026092206,-0.13978240851265247,12
separable,current,broadcast,exact,soma,cross,2026092207,-0.07088863779149818,12
separable,current,broadcast,exact,soma,cross,2026092208,0.07763212463456556,12
separable,current,broadcast,exact,soma,cross,2026092209,0.5707193487983871,12
separable,current,broadcast,exact,soma,cross,2026092210,0.06635172274400292,12
separable,current,broadcast,exact,soma,cross,2026092211,-0.12473267928496874,12
separable,current,broadcast,exact,soma,cross,2026092212,-0.011800335206318494,12
separable,current,broadcast,exact,soma,cross,2026092213,0.0995991391108819,12
separable,current,broadcast,exact,soma,cross,2026092214,-0.07531028274324393,12
separable,current,broadcast,exact,soma,cross,2026092215,0.4837428374465674,12
separable,current,broadcast,exact,soma,cross,2026092216,0.024996650733821124,12
separable,current,broadcast,exact,soma,cross,2026092217,-0.09408132045718502,12
separable,current,broadcast,exact,soma,cross,2026092218,-0.1914308295911272,12
separable,current,broadcast,exact,soma,cross,2026092219,0.15898029534626648,12
separable,current,broadcast,exact,soma,within,2026092200,1.0,4
separable,current,broadcast,exact,soma,within,2026092201,1.0,4
separable,current,broadcast,exact,soma,within,2026092202,1.0,4
separable,current,broadcast,exact,soma,within,2026092203,1.0,4
separable,current,broadcast,exact,soma,within,2026092204,1.0,4
separable,current,broadcast,exact,soma,within,2026092205,1.0,4
separable,current,broadcast,exact,soma,within,2026092206,0.9999999999999998,4
separable,current,broadcast,exact,soma,within,2026092207,1.0000000000000002,4
separable,current,broadcast,exact,soma,within,2026092208,1.0,4
separable,current,broadcast,exact,soma,within,2026092209,1.0,4
separable,current,broadcast,exact,soma,within,2026092210,1.0,4
separable,current,broadcast,exact,soma,within,2026092211,1.0000000000000002,4
separable,current,broadcast,exact,soma,within,2026092212,1.0,4
separable,current,broadcast,exact,soma,within,2026092213,1.0,4
separable,current,broadcast,exact,soma,within,2026092214,1.0,4
separable,current,broadcast,exact,soma,within,2026092215,1.0,4
separable,current,broadcast,exact,soma,within,2026092216,1.0,4
separable,current,broadcast,exact,soma,within,2026092217,1.0,4
separable,current,broadcast,exact,soma,within,2026092218,1.0,4
separable,current,broadcast,exact,soma,within,2026092219,1.0000000000000004,4
separable,current,broadcast,exact,terminal,cross,2026092200,0.07091568223879939,12
separable,current,broadcast,exact,terminal,cross,2026092201,-0.03722013317118217,12
separable,current,broadcast,exact,terminal,cross,2026092202,-0.027514715271366088,12
separable,current,broadcast,exact,terminal,cross,2026092203,0.021254245404214982,12
separable,current,broadcast,exact,terminal,cross,2026092204,-0.005288224893381909,12
separable,current,broadcast,exact,terminal,cross,2026092205,-0.037239684807236294,12
separable,current,broadcast,exact,terminal,cross,2026092206,0.00823511963740599,12
separable,current,broadcast,exact,terminal,cross,2026092207,-0.020080684096162454,12
separable,current,broadcast,exact,terminal,cross,2026092208,0.00825840264133765,12
separable,current,broadcast,exact,terminal,cross,2026092209,0.115379756595886,12
separable,current,broadcast,exact,terminal,cross,2026092210,-0.011238171485419064,12
separable,current,broadcast,exact,terminal,cross,2026092211,0.07182910729932532,12
separable,current,broadcast,exact,terminal,cross,2026092212,-0.03619245844383597,12
separable,current,broadcast,exact,terminal,cross,2026092213,-0.0029232172424457042,12
separable,current,broadcast,exact,terminal,cross,2026092214,-0.0322595457449688,12
separable,current,broadcast,exact,terminal,cross,2026092215,0.09357011479311168,12
separable,current,broadcast,exact,terminal,cross,2026092216,-0.00455208089650598,12
separable,current,broadcast,exact,terminal,cross,2026092217,-0.029905063530220086,12
separable,current,broadcast,exact,terminal,cross,2026092218,-0.026076090528118174,12
separable,current,broadcast,exact,terminal,cross,2026092219,-0.015523674097877973,12
separable,current,broadcast,exact,terminal,within,2026092200,0.9999999999999999,4
separable,current,broadcast,exact,terminal,within,2026092201,0.9999999999999997,4
separable,current,broadcast,exact,terminal,within,2026092202,1.0,4
separable,current,broadcast,exact,terminal,within,2026092203,1.0000000000000004,4
separable,current,broadcast,exact,terminal,within,2026092204,0.9999999999999997,4
separable,current,broadcast,exact,terminal,within,2026092205,1.0,4
separable,current,broadcast,exact,terminal,within,2026092206,1.0,4
separable,current,broadcast,exact,terminal,within,2026092207,0.9999999999999996,4
separable,current,broadcast,exact,terminal,within,2026092208,1.0,4
separable,current,broadcast,exact,terminal,within,2026092209,1.0,4
separable,current,broadcast,exact,terminal,within,2026092210,1.0,4
separable,current,broadcast,exact,terminal,within,2026092211,0.9999999999999998,4
separable,current,broadcast,exact,terminal,within,2026092212,1.0000000000000004,4
separable,current,broadcast,exact,terminal,within,2026092213,1.0000000000000002,4
separable,current,broadcast,exact,terminal,within,2026092214,1.0,4
separable,current,broadcast,exact,terminal,within,2026092215,1.0,4
separable,current,broadcast,exact,terminal,within,2026092216,1.0,4
separable,current,broadcast,exact,terminal,within,2026092217,1.0000000000000004,4
separable,current,broadcast,exact,terminal,within,2026092218,1.0,4
separable,current,broadcast,exact,terminal,within,2026092219,1.0,4
separable,current,broadcast,resistance,proximal,cross,2026092200,0.4589014973393896,12
separable,current,broadcast,resistance,proximal,cross,2026092201,-0.20745194646533915,12
separable,current,broadcast,resistance,proximal,cross,2026092202,-0.152507973009515,12
separable,current,broadcast,resistance,proximal,cross,2026092203,-0.015274404273261571,12
separable,current,broadcast,resistance,proximal,cross,2026092204,-0.021158748611426543,12
separable,current,broadcast,resistance,proximal,cross,2026092205,-0.1920133145306271,12
separable,current,broadcast,resistance,proximal,cross,2026092206,-0.04942018940810086,12
separable,current,broadcast,resistance,proximal,cross,2026092207,-0.15806411322764072,12
separable,current,broadcast,resistance,proximal,cross,2026092208,-0.014882650692974952,12
separable,current,broadcast,resistance,proximal,cross,2026092209,0.5839036626037369,12
separable,current,broadcast,resistance,proximal,cross,2026092210,0.04083676651974129,12
separable,current,broadcast,resistance,proximal,cross,2026092211,0.1145473766716979,12
separable,current,broadcast,resistance,proximal,cross,2026092212,-0.13446325098505504,12
separable,current,broadcast,resistance,proximal,cross,2026092213,0.0055695021986001915,12
separable,current,broadcast,resistance,proximal,cross,2026092214,-0.1629888513135865,12
separable,current,broadcast,resistance,proximal,cross,2026092215,0.6165422761357878,12
separable,current,broadcast,resistance,proximal,cross,2026092216,-0.027731529009253766,12
separable,current,broadcast,resistance,proximal,cross,2026092217,-0.08510390073737045,12
