panel,task,series,x_name,x_label,unit,mean,signed_mean,n_seeds,interval,endpoint,drop_radius_pt,record,x,ci95_low,ci95_high,seed,value,noise,common_rate,ci_low,ci_high,positive_seeds
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211217.0,0.0458270873866774,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211217.0,0.045923745117407565,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211217.0,0.04611934285029756,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211217.0,0.0466333695374362,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211217.0,0.046221661230354046,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211217.0,0.04587853477044158,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211217.0,0.04578275100111706,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211217.0,0.04536400584181148,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211217.0,0.04543086717145845,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211217.0,0.04605180209890282,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211217.0,0.045655519028658886,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211217.0,0.04641454889805628,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211217.0,0.04637053196521399,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211217.0,0.0457953401869613,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211217.0,0.04616494640463627,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211217.0,0.04605497625165782,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8192.0,,,211217.0,0.04558224976401193,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8448.0,,,211217.0,0.04591369390045702,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8704.0,,,211217.0,0.04563015566312881,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8960.0,,,211217.0,0.046518936250776924,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9216.0,,,211217.0,0.04661858821294056,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9472.0,,,211217.0,0.04667186847074834,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9728.0,,,211217.0,0.046086667928999486,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9984.0,,,211217.0,0.04620122937170403,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10240.0,,,211217.0,0.04624526658026662,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10496.0,,,211217.0,0.04614481950035195,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10752.0,,,211217.0,0.04602485792997532,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11008.0,,,211217.0,0.04609163871784026,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11264.0,,,211217.0,0.047728887216309024,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11520.0,,,211217.0,0.045824638293997175,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11776.0,,,211217.0,0.0457399205060543,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12032.0,,,211217.0,0.045588681946126836,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12288.0,,,211217.0,0.045718217520589854,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12544.0,,,211217.0,0.04575445327779932,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12800.0,,,211217.0,0.04587827773123287,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13056.0,,,211217.0,0.04673827589665813,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13312.0,,,211217.0,0.04553149676503539,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13568.0,,,211217.0,0.04599723218318471,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13824.0,,,211217.0,0.04556358560987306,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14080.0,,,211217.0,0.04627144985937043,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14336.0,,,211217.0,0.045905409876718914,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14592.0,,,211217.0,0.04583247291347165,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14848.0,,,211217.0,0.045688417975770335,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15104.0,,,211217.0,0.045686543996887194,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15360.0,,,211217.0,0.045985516944916045,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15616.0,,,211217.0,0.04620890889973976,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15872.0,,,211217.0,0.045681098992379265,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16128.0,,,211217.0,0.04606899474700074,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16384.0,,,211217.0,0.0464072765514914,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211218.0,1.4034459171039382,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211218.0,1.0489830785085001,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211218.0,0.4850997748505563,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211218.0,0.04424303443527959,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211218.0,0.043969243331244065,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211218.0,0.044024222889237866,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211218.0,0.043739595347255446,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211218.0,0.04372571212673323,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211218.0,0.04396738378060846,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211218.0,0.04491899357741226,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211218.0,0.04399406882050699,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211218.0,0.04468334756783783,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211218.0,0.04317697662966783,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211218.0,0.04340730596201435,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211218.0,0.04528344184004093,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211218.0,0.04501713150682854,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211218.0,0.04368677577178315,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211218.0,0.04494370984014349,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211218.0,0.04498204801862592,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211218.0,0.043442148745636136,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211218.0,0.04315381146346428,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211218.0,0.04511814937078168,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211218.0,0.045582045261825826,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211218.0,0.04454603313575319,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211218.0,0.044412275712153906,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211218.0,0.04417784921292724,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211218.0,0.044268450287060654,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211218.0,0.0447327376088385,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211218.0,0.0441914505894462,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211218.0,0.04450623671684659,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211218.0,0.04419193240594857,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8192.0,,,211218.0,0.043653842732660035,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8448.0,,,211218.0,0.046128591661783694,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8704.0,,,211218.0,0.044074710236926336,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8960.0,,,211218.0,0.04380039479704856,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9216.0,,,211218.0,0.044473503214810146,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9472.0,,,211218.0,0.04407554434417682,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9728.0,,,211218.0,0.04408048967195358,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9984.0,,,211218.0,0.04447853748062433,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10240.0,,,211218.0,0.04544592503954909,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10496.0,,,211218.0,0.043170141499034795,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10752.0,,,211218.0,0.04537161881461586,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11008.0,,,211218.0,0.0441865723702729,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11264.0,,,211218.0,0.04414904148112021,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11520.0,,,211218.0,0.04479420079795167,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11776.0,,,211218.0,0.04477632151015619,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12032.0,,,211218.0,0.045339287481379,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12288.0,,,211218.0,0.044246901570421604,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12544.0,,,211218.0,0.04406681525565933,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12800.0,,,211218.0,0.043884597458322336,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13056.0,,,211218.0,0.04401792687632626,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13312.0,,,211218.0,0.04385491927153408,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13568.0,,,211218.0,0.043647206208587704,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13824.0,,,211218.0,0.04473104279221221,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14080.0,,,211218.0,0.04409690735463076,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14336.0,,,211218.0,0.04497965322250896,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14592.0,,,211218.0,0.04446000021497636,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14848.0,,,211218.0,0.04469784151562007,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15104.0,,,211218.0,0.04439934089906088,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15360.0,,,211218.0,0.04383429779335657,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15616.0,,,211218.0,0.04329885574038856,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15872.0,,,211218.0,0.04416099900684211,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16128.0,,,211218.0,0.04330331865280426,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16384.0,,,211218.0,0.04382603769800562,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211219.0,1.1389740407623123,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211219.0,0.2818117933144739,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211219.0,0.04581567485859223,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211219.0,0.04604489245665902,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211219.0,0.04656846067217884,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211219.0,0.04747830254744238,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211219.0,0.04602673621012501,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211219.0,0.046157715598324434,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211219.0,0.04595736414514534,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211219.0,0.04605688175481738,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211219.0,0.046473198583278245,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211219.0,0.045976326958977916,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211219.0,0.046429644940647205,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211219.0,0.046772501444249256,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211219.0,0.04745611432044042,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211219.0,0.04701289800455402,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211219.0,0.047585035030959955,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211219.0,0.04652434153278348,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211219.0,0.04547952882011028,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211219.0,0.04589342526848478,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211219.0,0.04627813287318434,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211219.0,0.04702410052225402,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211219.0,0.04623953941838023,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211219.0,0.04694966299766527,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211219.0,0.04786491221548109,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211219.0,0.04663871045850395,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211219.0,0.04644330903697155,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211219.0,0.04665233495166107,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211219.0,0.04611479901159633,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211219.0,0.045714928035966704,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211219.0,0.047335606593264176,,,,,
