stage,index,source,canonical,sha256,size
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/config.json,canonical/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/config.json,91bce70be1de6c553853cadbacf4058aa3a3b2e6d21bb97536cf8b53d5df2ea4,77082
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/resolved_seeds.json,canonical/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/resolved_seeds.json,df74b427234d46621db374827e91d9969cd98162abee4f13ed37357ece7f2f76,242
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/training_summary.json,canonical/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/training_summary.json,073394441c69ce3ca0f5964eeaf2d247ad12a8f5795475256e390ddc3df55d5b,10829
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/performance/final.json,canonical/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/performance/final.json,d4127e95b215e2e7e8f4d47c72364a8d5efcef07f4b3212a56f507d72895524f,293
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/model_resources.json,canonical/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/model_resources.json,254e7adf64338e59e13e1f9b3008d1fcd1b762794a30c08ce9ab50042881d8a9,2851
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/initial_model.pt,,784155a94cfacaee650e95a3fb77edfca324a2a82ec44187d81f32b66d39dc8d,9669068
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/mnist_projected_k1_fresh_013_20260906_225942/final_model.pt,,71776cb81dda8396d62d437b8dcb02e0709ecc49b7122565d6988f039d641974,9669010
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/run_audit.json,canonical/projected_k1_fresh/condition_014/run_audit.json,6fd0c16995af69ab4670ba304a7c496402141df9f3670b638c70aea2639f8359,4182
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/progress.json,canonical/projected_k1_fresh/condition_014/progress.json,35920ce17e80b9a0046254af6aa7ab39aaffca4931b3c481e96483726c003a3b,37345
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/initial_state_identity.json,canonical/projected_k1_fresh/condition_014/initial_state_identity.json,1c7142278afcb1e892e70ed086faca84aecba039a8fe4cc80ff270caf69fe0d9,292
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/optimizer.json,canonical/projected_k1_fresh/condition_014/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/config.json,canonical/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/config.json,5cfb54c1b337642bec2d4757ee1e2840481975ad023a8b76e3eb3b1b978a10f1,77082
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/resolved_seeds.json,canonical/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/resolved_seeds.json,741aaed8f81667c061ff52cdf9bdeb91cb7450c547203607289863d1c1de07a5,242
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/training_summary.json,canonical/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/training_summary.json,cfca35dfcc33c7149632f3241f399c6b62a86fa01f744f3349a3e978640d1e06,10848
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/performance/final.json,canonical/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/performance/final.json,8668835e6912a9a7d05d321ce8713fa6f44cf9a140d56b70ffb90487e8083141,294
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/model_resources.json,canonical/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/model_resources.json,950b653c2035c412afa4ac4be6278acef39ffc553ccb4a4a5c06545b298fcea0,2851
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/initial_model.pt,,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,9669068
projected_k1_fresh,14,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_014/mnist_projected_k1_fresh_014_20260906_225943/final_model.pt,,0b4976eba24ca78fc9d022bb8bfb8e9d437e570dc04a06efae761a78273fd64a,9669010
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/run_audit.json,canonical/projected_k1_fresh/condition_015/run_audit.json,6a9c21a62a90d61bf30e9a4f179f39cba31c09babf607a04ebd86fc22847d411,4182
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/progress.json,canonical/projected_k1_fresh/condition_015/progress.json,224121081cbbf81ea404b4fc0854390f2a3bc1f3116b4a8ec8a8b488c863655a,37320
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/initial_state_identity.json,canonical/projected_k1_fresh/condition_015/initial_state_identity.json,873ea3e7172dcbac8170d2a79e0e38a17f3a04931a1e75e7fa5aa2aa6873d63f,292
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/optimizer.json,canonical/projected_k1_fresh/condition_015/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/config.json,canonical/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/config.json,bc651da36b48cbf0c511422778f572ea1326d7548f4c8b5ad61946d8d3057d78,77082
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/resolved_seeds.json,canonical/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/resolved_seeds.json,520db8984e3f0b02bc90099dbc8453fa747b617fa2a325a8f45efc46d19ac647,242
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/training_summary.json,canonical/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/training_summary.json,eaf69f0d6b6659ac3f646e0cf36327d01560ee7f4eae388dde0b4b9860cf1d15,10822
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/performance/final.json,canonical/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/performance/final.json,06c6a0ee59043c5555e403e3c6eb946e32aba86312cf8b26e093b97e6d4c210d,294
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/model_resources.json,canonical/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/model_resources.json,950b653c2035c412afa4ac4be6278acef39ffc553ccb4a4a5c06545b298fcea0,2851
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/initial_model.pt,,7052ec7964e5f2caba276979e0b61a62ce91140d7de46d1501b58716520927d0,9669068
projected_k1_fresh,15,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_015/mnist_projected_k1_fresh_015_20260906_225944/final_model.pt,,b5acc2de699c5b7c98feb7c77f759011907e2ab9fae427ef9d533b6f351ad8a9,9669010
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/run_audit.json,canonical/projected_k1_fresh/condition_016/run_audit.json,f925e4ba7dd4354aed43f2005152ab7c0eec3fed89895b511d63d1cd77656459,4182
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/progress.json,canonical/projected_k1_fresh/condition_016/progress.json,c6f96a752be927d51d4d70e69b68a38e2a5ad710899b83cf07131a9873e89394,37312
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/initial_state_identity.json,canonical/projected_k1_fresh/condition_016/initial_state_identity.json,da48996b407b950434654261913a317589a13166cf557a88bab394a69616ff8d,292
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/optimizer.json,canonical/projected_k1_fresh/condition_016/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/config.json,canonical/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/config.json,c34030ce8cac5bebf5433c4eaf0d64575a29198f58f0d95d6ececa0f09e0b373,77082
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/resolved_seeds.json,canonical/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/resolved_seeds.json,b67c44e5aa61d3a01fd6f892b1e17df91c5365f5696034b8b7713ebacb396c44,242
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/training_summary.json,canonical/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/training_summary.json,aa6ef7d06c2791372ff5187e9f80edd2669e35c3dce124883a68199ca2e658f0,10824
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/performance/final.json,canonical/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/performance/final.json,a85a5bcbe51fdf64b220dcaf2cbd5a3779f3ddc6ab6c003791099006e3235970,290
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/model_resources.json,canonical/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/model_resources.json,950b653c2035c412afa4ac4be6278acef39ffc553ccb4a4a5c06545b298fcea0,2851
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/initial_model.pt,,2056f9ddde9196759c5af70427f86da470c38fcb0d2a18192c8ae9e1fb3aab3f,9669068
projected_k1_fresh,16,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_016/mnist_projected_k1_fresh_016_20260906_230446/final_model.pt,,5e2237853f1cdf294e1bef91277cc6529963c79d5e9bfbe2cada33fdb15be624,9669010
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/run_audit.json,canonical/projected_k1_fresh/condition_017/run_audit.json,5dc92252eb5e7e48c974e92c05540daa5ad208a3f84c232eb8971ce5c1d8aa0f,4182
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/progress.json,canonical/projected_k1_fresh/condition_017/progress.json,ea2a83204bfec86c6f0ea1187b1874175a77aff524ecec3ff5092bb324d0085f,37324
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/initial_state_identity.json,canonical/projected_k1_fresh/condition_017/initial_state_identity.json,96d8e0869b16df689624b946d11d9b6563e36277c24009880c968a41c9036e53,292
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/optimizer.json,canonical/projected_k1_fresh/condition_017/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/config.json,canonical/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/config.json,4948e34541192a339d8be76c912dbf982d00049eb9799aa599d2be72e2935c3d,77082
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/resolved_seeds.json,canonical/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/resolved_seeds.json,81d5a9e7fd28119ee2b14923b79e189a4cbe7f442354e5e6ad49caa2c1361ba9,242
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/training_summary.json,canonical/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/training_summary.json,a6fe11374513bef0769051b4e2b1932e1551b78bed8e89e24ec63b6da65c770c,10834
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/performance/final.json,canonical/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/performance/final.json,aa55c2138eefc148bbb174217dd0a082babe3da944148fed70114e1cc71bbd81,294
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/model_resources.json,canonical/projected_k1_fresh/condition_017/mnist_projected_k1_fresh_017_20260906_230444/model_resources.json,950b653c2035c412afa4ac4be6278acef39ffc553ccb4a4a5c06545b298fcea0,2851
projected_k1_fresh,17,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_017/initial_model.pt,,39b6947af30f3fff76e2a6e971e9288647d767c2fe9ee276beed23ca4c9b32f2,9669068
